,age,policy_number,policy_csl,insured_zip,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,auto_year,fraud_reported,policy_bind_year,policy_bind_month,policy_bind_day,policy_bind_dow,incident_year,incident_month,incident_day,incident_dow,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_YES,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,premium_per_vehicle,total_claim_amount_per_vehicle,age_group_19-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_56-65,age_group_65+,months_as_customer^2,months_as_customer policy_deductable,months_as_customer policy_annual_premium,months_as_customer umbrella_limit,months_as_customer capital-gains,months_as_customer capital-loss,months_as_customer total_claim_amount,months_as_customer injury_claim,months_as_customer property_claim,months_as_customer vehicle_claim,months_as_customer days_between_policy_and_incident,policy_deductable^2,policy_deductable policy_annual_premium,policy_deductable umbrella_limit,policy_deductable capital-gains,policy_deductable capital-loss,policy_deductable total_claim_amount,policy_deductable injury_claim,policy_deductable property_claim,policy_deductable vehicle_claim,policy_deductable days_between_policy_and_incident,policy_annual_premium^2,policy_annual_premium umbrella_limit,policy_annual_premium capital-gains,policy_annual_premium capital-loss,policy_annual_premium total_claim_amount,policy_annual_premium injury_claim,policy_annual_premium property_claim,policy_annual_premium vehicle_claim,policy_annual_premium days_between_policy_and_incident,umbrella_limit^2,umbrella_limit capital-gains,umbrella_limit capital-loss,umbrella_limit total_claim_amount,umbrella_limit injury_claim,umbrella_limit property_claim,umbrella_limit vehicle_claim,umbrella_limit days_between_policy_and_incident,capital-gains^2,capital-gains capital-loss,capital-gains total_claim_amount,capital-gains injury_claim,capital-gains property_claim,capital-gains vehicle_claim,capital-gains days_between_policy_and_incident,capital-loss^2,capital-loss total_claim_amount,capital-loss injury_claim,capital-loss property_claim,capital-loss vehicle_claim,capital-loss days_between_policy_and_incident,total_claim_amount^2,total_claim_amount injury_claim,total_claim_amount property_claim,total_claim_amount vehicle_claim,total_claim_amount days_between_policy_and_incident,injury_claim^2,injury_claim property_claim,injury_claim vehicle_claim,injury_claim days_between_policy_and_incident,property_claim^2,property_claim vehicle_claim,property_claim days_between_policy_and_incident,vehicle_claim^2,vehicle_claim days_between_policy_and_incident,days_between_policy_and_incident^2
966,29.0,133889,750,472223,2253 Maple Ave,21,3,0,0,1998,N,2004,6,14,0,2015,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4247341066898573,3.683105780271116,0,1,0,0,0,0,4225.0,73727.45490981964,472.8231508045222,325000000.0,0.0,0.0,718.2056271528676,568.5468957720519,613.5962961928236,695.022198668155,251160.0,1286565.1141963284,8250.898823966689,5671342685.370742,0.0,0.0,12532.893015832375,9921.305472698672,10707.430357488458,12128.335577190557,4382813.627254509,52.91401939330555,36371011.60034786,0.0,0.0,80.37496983572942,63.6265407429756,68.66805540541436,77.78049369310382,28107.517764748827,25000000000000.0,0.0,0.0,55246586.70406674,43734376.59785015,47199715.09175566,53463246.05139654,19320000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.08741369799854,96.64700114645743,104.30492608895705,118.14647433837331,42694.56220490277,76.50782785610332,82.57000460536293,93.52726947821205,33797.926234818595,89.11252418971627,100.93799926025389,36475.939822908775,114.33274713408672,41316.396548519246,14930496.0
967,32.0,931901,400,608328,7897 Lincoln St,4,1,1,2,2014,Y,1994,8,7,6,2015,1,22,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2685158653058215,10.900454637442037,0,1,0,0,0,0,32041.0,179000.0,1301.064339889742,1074000000.0,9630200.0,0.0,1951.1813801021246,1539.0483686876007,1663.1052033773713,1887.3379804981073,1337667.0,1000000.0,7268.5158653058215,6000000000.0,53800000.0,0.0,10900.454637442037,8598.035579260339,9291.090521661292,10543.787600548087,7473000.0,52.831322884202436,43611095.19183493,391046.1535534532,0.0,79.23012747129386,62.4949580183177,67.53243886268764,76.63768745499856,54317.61906143041,36000000000000.0,322800000000.0,0.0,65402727.82465222,51588213.47556203,55746543.12996776,63262725.60328852,44838000000.0,2894440000.0,0.0,586444.4594943816,462574.3141642062,499860.67006537755,567255.772909487,402047400.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8199113029316,93.72249680283998,101.27711076373659,114.93207844659823,81459.09750560434,73.92621582222667,79.8851268753723,90.65586092967644,64253.11988381251,86.3243630817043,97.96328503786218,69432.31946837484,111.17145696547156,78793.72473889585,55845729.0
968,50.0,769475,1500,474860,8811 Maple Hwy,18,3,2,2,2003,N,2004,8,26,3,2015,1,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4074173669806567,3.61838824436018,0,0,0,1,0,0,138384.0,744000.0,2686.677781550413,0.0,0.0,0.0,4038.121280705961,3181.6242524551008,3439.4391014856515,3905.4412792602548,1406904.0,4000000.0,14444.50420188394,0.0,0.0,0.0,21710.32946616108,17105.506733629576,18491.608072503503,20996.996125055135,7564000.0,52.16092540956069,0.0,0.0,0.0,78.3987362995621,61.770140972316604,66.77552762571696,75.82279968882492,27314.55744576253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.83460138231553,92.84154671818374,100.36472590329373,113.96292591866363,41054.233020510605,73.14959015356169,79.07708159996191,89.79106465078117,32346.513233293525,85.48489227676917,97.06705576109857,34967.630865104125,110.21846156889508,39705.31967247926,14303524.0
969,55.0,844062,750,606858,8167 Apache Ave,7,1,2,3,2012,N,1990,5,25,4,2015,2,23,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.760634829076079,8.79497643168877,0,0,0,1,0,0,158404.0,199000.0,2690.7326619722794,0.0,27621200.0,0.0,3500.4006198121306,2546.6407839450126,2822.1821091878332,3373.6786443953147,3597920.0,250000.0,3380.31741453804,0.0,34700000.0,0.0,4397.488215844385,3199.2974672676037,3545.4549110399917,4238.289754265471,4520000.0,45.70618329211655,0.0,469188.0571378799,0.0,59.45962398497836,43.2585637715685,47.9390519129916,57.30705865680687,61116.138854847755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4816360000.0,0.0,610371.3643592007,444062.4884567434,492109.14165235084,588274.6178920473,627376000.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35161043396093,56.2754916451603,62.36438476442387,74.5513169988656,79506.58694246649,40.942017136259615,45.371859668806934,54.23819870547102,57843.29820819828,50.28100210487038,60.10666089468397,64101.82479160305,71.85240016444665,76628.27875711971,81721600.0
970,35.0,844129,750,477938,5475 Rock Lane,13,1,2,0,2007,N,1990,9,20,3,2015,1,22,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77131680775345,11.213723964609445,0,1,0,0,0,0,45369.0,106500.0,1442.2904800514848,0.0,12460500.0,-16550100.0,2388.523204461812,2025.4247884921965,1877.8002384617823,2320.693637069963,1893570.0,250000.0,3385.6584038767246,0.0,29250000.0,-38850000.0,5606.861982304722,4754.518282845532,4407.9817804267195,5447.63764570414,4445000.0,45.85073131096436,0.0,396122.0332535768,-526131.315962443,75.93167755906758,64.38869912280605,59.69568223614884,73.77536070581374,60197.00642092817,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3422250000.0,-4545450000.0,656002.8519296525,556278.6390929272,515733.8683099261,637373.6045473843,520065000.0,6037290000.0,-871306.3520501539,-738852.1411541956,-685000.3686783122,-846562.8901424232,-690753000.0,125.74760515445617,106.63171121703738,98.85978185346582,122.17660963628217,99690.00604537796,90.4217764076497,83.83131986195534,103.60357113927168,84535.33506899356,77.72121350629564,96.05234995452221,78373.91605598707,118.70702367557175,96858.9973406196,79032100.0
971,25.0,732169,1500,462698,8215 Flute Drive,0,1,2,1,1995,N,2000,11,5,6,2015,2,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.530501454242758,11.124332223082254,1,0,0,0,0,0,6241.0,39500.0,594.9096148851779,0.0,4218600.0,-2780800.0,878.822245623498,751.6813111019476,696.9285091520235,850.6454244112836,411827.0,250000.0,3765.250727121379,0.0,26700000.0,-17600000.0,5562.166111541127,4757.476652543972,4410.939931341921,5383.831800071415,2606500.0,56.708452152352294,0.0,402128.77765656327,-265073.6511893451,83.77179998340048,71.65236970101671,66.43317913509557,81.0859063996724,39256.5040809675,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2851560000.0,-1879680000.0,594039.3407125924,508098.50649169623,471088.38466731715,574993.2362476272,278374200.0,1239040000.0,-391576.49425249535,-334926.3563390956,-310530.1711664712,-379021.7587250276,-183497600.0,123.75076740950617,105.84750165291281,98.1375224246143,119.78306715437876,57991.14387892779,90.534336398004,83.9397749565324,102.45381636025418,49601.451579423454,77.82556431162668,94.99103468225383,45988.45972417087,115.94257940584086,56131.83034754457,27175369.0
972,44.0,221854,750,454552,1320 Flute Lane,22,1,1,1,2002,Y,1994,10,3,0,2015,2,8,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.075504506592835,10.922352923113982,0,0,1,0,0,0,53824.0,464000.0,1641.5170455295377,0.0,5985600.0,0.0,2533.985878162444,1999.823822377225,2160.6130324732276,2451.2390858688773,1724456.0,4000000.0,14151.00901318567,0.0,51600000.0,0.0,21844.705846227964,17239.8605377347,18625.97441787265,21131.371429904113,14866000.0,50.062764022815514,0.0,182548.01627009513,0.0,77.2811573300904,60.99035546388692,65.8940829666704,74.75755689138681,52592.22499750454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665640000.0,0.0,281796.70541634073,222394.20093677763,240275.0699905572,272594.69144576305,191771400.0,0.0,0.0,0.0,0.0,0.0,0.0,119.29779337705654,94.149920569202,101.7197330644488,115.40214825341023,81185.84927750623,74.30319784013554,80.27730033588469,91.0754741056546,64071.94168849101,86.73173075381162,98.39809591698976,69223.4339240237,111.63371462714196,78534.74191923864,55249489.0
973,37.0,776950,1500,471585,1229 5th Ave,15,1,2,3,1996,Y,2005,4,11,0,2015,1,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96766435073603,10.801634680173994,0,0,1,0,0,0,52900.0,230000.0,1602.5628006692868,0.0,0.0,-11845000.0,2484.3759764400183,2114.223992706288,1954.8235591890264,2402.342746849199,818800.0,1000000.0,6967.6643507360295,0.0,0.0,-51500000.0,10801.634680173993,9192.278229157773,8499.232866039245,10444.968464561736,3560000.0,48.54834650451774,0.0,0.0,-358834.7140629055,75.2621648907223,64.04870931934954,59.21980184930566,72.77703441508885,24804.885088620267,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2652250000.0,-556284.1860289606,-473402.32880162535,-437710.49260102113,-537915.8759249294,-183340000.0,116.67531176393753,99.291631309879,91.80560848068411,112.82273360013376,38453.819461419414,84.49797904224798,78.12731323903478,96.01305622103034,32724.510495801675,72.23695931116168,88.77421925874657,30257.26900309971,109.09736622568914,37184.08773383978,12673600.0
974,41.0,291006,400,455426,3884 Pine Lane,3,3,2,1,2007,Y,1990,5,16,2,2015,2,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2863843657143064,3.8318620005311748,0,0,1,0,0,0,54756.0,117000.0,1605.0418247314433,0.0,13899600.0,-18392400.0,2689.967124372885,2251.9785097163644,2089.797544120635,2628.574600764848,2113956.0,250000.0,3429.5765485714596,0.0,29700000.0,-39300000.0,5747.7930007967625,4811.919892556334,4465.379367779135,5616.612394796684,4517000.0,47.04798121004531,0.0,407433.69397028943,-539129.4334354334,78.84998432630302,66.0113904684628,61.25744144084069,77.05040860644198,61965.58907958913,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3528360000.0,-4668840000.0,682837.8084946554,571656.0832356925,530487.0688921612,667253.5525018461,536619600.0,6177960000.0,-903553.059725251,-756433.8071098557,-701957.63661488,-882931.4684620388,-710072400.0,132.148497520033,110.63167791532003,102.66430510409273,129.1325016440029,103851.1239383959,92.61829220951745,85.94819123050819,108.10675564520254,86941.76861870785,79.75845159275033,100.32122041815067,80680.4744170334,126.18533917353497,101480.95274918649,81613156.0
975,40.0,845751,400,469856,7108 Tree St,18,2,0,2,2008,N,2004,9,11,5,2015,1,10,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6680483585456365,5.552861925003191,0,0,1,0,0,0,57600.0,120000.0,1760.6632121019056,2160000000.0,0.0,-17016000.0,2665.373724001532,2089.9149183893574,2256.2504094715327,2588.946180875594,905520.0,250000.0,3668.0483585456363,4500000000.0,0.0,-35450000.0,5552.861925003192,4353.989413311161,4700.521686399026,5393.637876824155,1886500.0,53.818315042517355,66024870.45382146,0.0,-520129.25724177127,81.47266427695408,63.88257488248433,68.96696342441646,79.13649824269766,27679.092913585373,81000000000000.0,0.0,-638100000000.0,99951514.65005745,78371809.4396009,84609390.35518248,97085481.78283478,33957000000.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,5026810000.0,-787395.8209654526,-617395.6988075225,-666533.975131382,-764817.8509336652,-267505700.0,123.3371022326006,96.7084081401701,104.40539160022779,119.80050561388761,41901.896086074084,75.82889524490267,81.86408663848354,93.93536885970582,32855.20411284602,88.3796164972302,101.41164723438057,35470.13664556706,116.3653181852487,40700.39141851507,14235529.0
976,33.0,889764,1500,454191,8014 Embaracadero Drive,17,3,2,2,2002,N,1993,11,30,1,2015,1,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.363661585608115,3.720654248863568,0,1,0,0,0,0,20449.0,143000.0,1014.0108202258814,0.0,5491200.0,-815100.0,1596.1606727624708,1366.0191759381755,1266.909284286236,1545.1570262999312,1104961.0,1000000.0,7090.984756824345,0.0,38400000.0,-5700000.0,11161.962746590705,9552.58164991731,8859.505484519133,10805.29389020931,7727000.0,50.28206482151522,0.0,272293.8146620549,-40418.61311389877,79.14930769231589,67.7372108678836,62.82261834372685,76.62017426848145,54792.03921598171,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1474560000.0,-218880000.0,428619.3694690831,366819.1353568247,340205.0106055347,414923.2853840375,296716800.0,32490000.0,-63623.18765556702,-54449.71540452867,-50499.181261759055,-61590.175174193064,-44043900.0,124.58941235627871,106.62556051014299,98.8894701714186,120.60828786848046,86248.48614290637,91.25181617833694,84.63114951875924,103.21845213757709,73812.79840891107,78.49083743022459,95.72956048215046,68457.39887887934,116.75437605379463,83492.50588964733,59706529.0
977,42.0,929306,400,468454,4937 Flute Drive,18,3,1,1,2015,Y,2003,3,6,3,2015,2,21,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.332784793018781,3.627778357935636,0,0,1,0,0,0,70756.0,133000.0,1861.562264828987,1064000000.0,0.0,-13193600.0,2894.9671296326374,2234.036871507699,2418.384071640762,2818.4453624881885,1162420.0,250000.0,3499.1771895281713,2000000000.0,0.0,-24800000.0,5441.667536903454,4199.31742764605,4545.834721129252,5297.829628737197,2185000.0,48.97696401485709,27993417.51622537,0.0,-347118.3772011946,76.16543567251406,58.776623017628715,63.626724654162544,74.1521783635348,30582.808636476217,16000000000000.0,0.0,-198400000000.0,43533340.29522763,33594539.42116841,36366677.76903402,42382637.02989757,17480000000.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2460160000.0,-539813.4196608226,-416572.2888224882,-450946.8043360218,-525544.69917073,-216752000.0,118.44698232875561,91.40515729269774,98.94768492039047,115.31611002697792,47560.17427253619,70.53706743252738,76.35761187054638,88.98907315462287,36702.03431762649,82.65845324729707,96.33223149176338,39730.59546266967,112.26799510050282,46303.0309551631,19096900.0
978,32.0,515457,750,614187,2889 Francis St,11,1,2,3,1999,N,1996,12,18,2,2015,1,23,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.897634233558065,11.34558315695652,0,1,0,0,0,0,7921.0,89000.0,613.8894467866678,0.0,2456400.0,0.0,1009.7569009691302,858.0390551802111,858.0390551802111,969.530826166187,588290.0,1000000.0,6897.634233558066,0.0,27600000.0,0.0,11345.58315695652,9640.88826045181,9640.88826045181,10893.604788384124,6610000.0,47.57735801995216,0.0,190374.7048462026,0.0,78.25768278310308,66.49932090720047,66.49932090720047,75.1401013152104,45593.36228381881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761760000.0,0.0,313138.09513199993,266088.51598846994,266088.51598846994,300663.4921594018,182436000.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7222571714155,109.3814994658819,109.3814994658819,123.59429900563181,74994.3046674826,92.94672645051752,92.94672645051752,105.02402651833413,63726.27140158646,92.94672645051752,105.02402651833413,63726.27140158646,118.67062528550552,72006.72765121906,43692100.0
979,37.0,556270,1500,433974,7504 Flute Drive,17,1,0,2,2004,N,1995,2,21,1,2015,2,5,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1951423079128585,10.907074620795127,0,0,1,0,0,0,52441.0,229000.0,1647.6875885120446,0.0,0.0,-12686600.0,2497.7200881620843,2107.351661377828,2107.351661377828,2394.21789317645,1669181.0,1000000.0,7195.142307912858,0.0,0.0,-55400000.0,10907.074620795127,9202.409001649903,9202.409001649903,10455.09997020284,7289000.0,51.770072831117574,0.0,0.0,-398610.88385837234,78.47795405964561,66.21264234248935,66.21264234248935,75.22593212906492,52445.39228237682,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3069160000.0,-604251.93399205,-509813.4586914046,-509813.4586914046,-579212.5383492373,-403810600.0,118.96427678359316,100.37136167207228,100.37136167207228,114.03455554287528,79501.66691097568,84.68433143364716,84.68433143364716,96.21210607894425,67076.35921302614,84.68433143364716,96.21210607894425,67076.35921302614,109.30911538693542,76207.2236828085,53129521.0
980,40.0,908935,1500,604833,7570 Cherokee Drive,12,1,0,2,1999,N,2009,12,11,4,2015,2,15,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.217039828616333,11.31655772074287,0,0,1,0,0,0,60025.0,245000.0,1768.1747580110016,0.0,9628500.0,0.0,2772.556641582003,2185.1021138040715,2185.1021138040715,2723.3929837678083,463540.0,1000000.0,7217.039828616333,0.0,39300000.0,0.0,11316.557720742869,8918.784137975801,8918.784137975801,11115.889729664523,1892000.0,52.085663887834464,0.0,283629.6652646219,0.0,81.67204779343696,64.36722034660295,64.36722034660295,80.2238189094961,13654.639355742102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544490000.0,0.0,444740.7184251948,350508.216622449,350508.216622449,436854.4663758158,74355600.0,0.0,0.0,0.0,0.0,0.0,0.0,128.06447864690506,100.9299354962491,100.9299354962491,125.79360774316143,21410.92720764551,79.54471049980877,79.54471049980877,99.14022100042008,16874.339589050218,79.54471049980877,99.14022100042008,16874.339589050218,123.56300448206123,21031.26336852528,3579664.0
